2019-07-09 08:54:12.455 [main] INFO  SapformServiceApplication - No active profile set, falling back to default profiles: default
2019-07-09 10:43:25.965 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/bsp/waybillRoute/{orderId}]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.BSPController.getWaybillRoute(java.lang.String)
2019-07-09 10:43:25.965 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/bsp/aliasList],methods=[GET]}" onto com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.BSPController.aliasList(java.lang.String)
2019-07-09 10:43:25.965 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/bsp/addressPage],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.BSPController.addressPage(com.bgy.ofa.sapformservice.entity.dto.BSPAddressDTO,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.965 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/bsp/cancelOrder/{mailno}]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.BSPController.cancelOrder(java.lang.String)
2019-07-09 10:43:25.966 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/bsp/logisticsInfo]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.BSPController.logisticsInfo(java.lang.String)
2019-07-09 10:43:25.966 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/bsp/delAddress/{id}],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.BSPController.delAddress(java.lang.String)
2019-07-09 10:43:25.966 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/bsp/saveAddress],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.BSPController.saveAddress(com.bgy.ofa.sapformservice.entity.dto.BSPAddressDTO)
2019-07-09 10:43:25.966 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/bsp/markSelectFormId],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.BSPController.markSelectFormId(java.lang.String)
2019-07-09 10:43:25.967 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/bsp/notify],methods=[POST]}" onto public void com.bgy.ofa.sapformservice.controller.external.BSPExternalController.notify(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-07-09 10:43:25.967 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/k2/process_data/receive],methods=[POST]}" onto public com.bgy.ofa.sapformservice.entity.vo.K2ProcessDataVO com.bgy.ofa.sapformservice.controller.external.K2ProcessDataController.receive(com.bgy.ofa.sapformservice.entity.dto.K2ProcessDataDTO,java.lang.String)
2019-07-09 10:43:25.969 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service/sapModify],methods=[POST]}" onto public com.bgy.ofa.sapformservice.entity.vo.K2ProcessDataVO com.bgy.ofa.sapformservice.controller.external.SapFormAutoPermissionController.sapModifyFormAmPermissionOrder(com.bgy.ofa.sapformservice.entity.dto.SapFormAmPermissionOrderEsbDTO,java.lang.String)
2019-07-09 10:43:25.969 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service/getAutoPermission/{orderId}],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SapFormAutoPermissionController.getSapFormAmPermissionOrderByOrderId(java.lang.String)
2019-07-09 10:43:25.969 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/path/{filen}],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SapFormDownController.path(java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-07-09 10:43:25.970 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/download/{filename}],methods=[GET]}" onto public void com.bgy.ofa.sapformservice.controller.external.SapFormDownController.download(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-07-09 10:43:25.970 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/uploadFile],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.bgy.ofa.sapformservice.controller.external.SapFormDownController.uploadFile(org.springframework.web.multipart.MultipartFile,javax.servlet.http.HttpServletRequest) throws java.lang.IllegalStateException,java.io.IOException
2019-07-09 10:43:25.971 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/sapfcaccount/querysapfcaccountbyidexternal/{orderId}],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SapformFcAccountExternalController.querySapFcAccountByIdExternal(java.lang.String)
2019-07-09 10:43:25.971 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/sapfcaccount/getCurrnetNodeId/{docId}],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SapformFcAccountExternalController.getCurrnetNodeId(java.lang.String)
2019-07-09 10:43:25.972 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/sapfcaccount/updsapfcaccountexternal],methods=[POST]}" onto public com.bgy.ofa.sapformservice.entity.vo.K2ProcessDataVO com.bgy.ofa.sapformservice.controller.external.SapformFcAccountExternalController.updSapFcAccountExternal(com.bgy.ofa.sapformservice.entity.dto.SapFormEsbDTO,java.lang.String)
2019-07-09 10:43:25.972 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/sapfcaccount/updsapfcaccountallexternal],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SapformFcAccountExternalController.updSapFcAccountAllExternal(com.bgy.ofa.sapformservice.entity.dto.SapformFcAccountParentDTO,java.lang.String,java.lang.String)
2019-07-09 10:43:25.972 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/sapformfpcorporate/getfpcorporatebyidexternal/{orderId}],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SapformFpCorporateExternalController.getFpCorporateByIdExternal(java.lang.String)
2019-07-09 10:43:25.972 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/sapformfpcorporate/updfpcorporateexternal],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SapformFpCorporateExternalController.updFpCorporateExternal(com.bgy.ofa.sapformservice.entity.dto.SapformFpCorporateDTO,java.lang.String)
2019-07-09 10:43:25.975 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/sapformFpInvoiceController/getfpinvoicebyidexternal/{orderId}],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SapformFpInvoiceExternalController.getfpinvoicebyidexternal(java.lang.String)
2019-07-09 10:43:25.975 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/sapformFpInvoiceController/updfpinvoiceexternal],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SapformFpInvoiceExternalController.updfpinvoiceexternal(com.bgy.ofa.sapformservice.entity.dto.SapformFpInvoiceDTO,java.lang.String)
2019-07-09 10:43:25.978 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/sd/add],methods=[POST]}" onto public com.bgy.ofa.sapformservice.entity.vo.K2ProcessDataVO com.bgy.ofa.sapformservice.controller.external.SapformSdExternalController.add(com.bgy.ofa.sapformservice.entity.dto.SapFormEsbDTO,java.lang.String)
2019-07-09 10:43:25.978 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/sd/message],methods=[POST]}" onto public com.bgy.ofa.sapformservice.entity.vo.K2ProcessDataVO com.bgy.ofa.sapformservice.controller.external.SapformSdExternalController.message(com.bgy.ofa.sapformservice.entity.dto.SapFormEsbDTO)
2019-07-09 10:43:25.978 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/sd/updateStatus],methods=[POST]}" onto public com.bgy.ofa.sapformservice.entity.vo.K2ProcessDataVO com.bgy.ofa.sapformservice.controller.external.SapformSdExternalController.updateApprovalStatus(com.bgy.ofa.sapformservice.entity.dto.SapFormEsbDTO)
2019-07-09 10:43:25.979 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/ztcustocenter/queryztcustocenterbyidexternal/{orderId}],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SapformZtCustoCenterExternalController.querYztCustocenterByIdExternal(java.lang.String)
2019-07-09 10:43:25.980 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/ztcustocenter/updztcustocenterallexternal],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SapformZtCustoCenterExternalController.updZtCustoCenterAllExternal(com.bgy.ofa.sapformservice.entity.dto.SapformZtCustoCenterSaveDTO,java.lang.String,java.lang.String)
2019-07-09 10:43:25.980 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/ztcustocenter/updztcustocenterexternal],methods=[POST]}" onto public com.bgy.ofa.sapformservice.entity.vo.K2ProcessDataVO com.bgy.ofa.sapformservice.controller.external.SapformZtCustoCenterExternalController.updZtCustoCenterExternal(com.bgy.ofa.sapformservice.entity.dto.SapFormEsbDTO,java.lang.String)
2019-07-09 10:43:25.980 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/zzreverseaccountexternal/queryzzreverseaccountlistbyid/{cid}],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SapformZzReverseAccountExternalController.queryZzReverseAccountListById(java.lang.String)
2019-07-09 10:43:25.980 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/zzreverseaccountexternal/updsapzzreverseaccountexternal],methods=[POST]}" onto public com.bgy.ofa.sapformservice.entity.vo.K2ProcessDataVO com.bgy.ofa.sapformservice.controller.external.SapformZzReverseAccountExternalController.updSapFcAccountExternal(com.bgy.ofa.sapformservice.entity.dto.SapFormEsbDTO,java.lang.String)
2019-07-09 10:43:25.985 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/tabledata],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getTableData(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.985 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/baseinfo],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getBaseInfo()
2019-07-09 10:43:25.985 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getckfzr],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getCkfzr(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.985 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getkczz],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getKczz(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.985 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getbmfzr],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getBmfzr(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.986 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getqgbm],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getQgbm(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.986 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getcplx],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getCplx(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.986 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/yxbaseinfo],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getYxBaseInfo()
2019-07-09 10:43:25.986 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getpeopleinfo],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getPeopleInfo(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.986 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getfylx],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getFylx(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.986 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getgcyt],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getGcyt(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.986 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/exportyxexcel],methods=[GET]}" onto public void com.bgy.ofa.sapformservice.controller.external.SgController.exportYxExcel(java.lang.String,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-07-09 10:43:25.987 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/excel/dcfylmodel],methods=[GET]}" onto public void com.bgy.ofa.sapformservice.controller.external.SgController.dcFylModel(javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-07-09 10:43:25.987 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/excel/dccblmodel],methods=[GET]}" onto public void com.bgy.ofa.sapformservice.controller.external.SgController.dcCblModel(javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-07-09 10:43:25.987 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/importdcexcel],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.bgy.ofa.sapformservice.controller.external.SgController.importDcExcel(org.springframework.web.multipart.MultipartFile,java.lang.String,java.lang.String,java.lang.String) throws java.lang.Exception
2019-07-09 10:43:25.989 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/importyxexcel],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.bgy.ofa.sapformservice.controller.external.SgController.importYxExcel(org.springframework.web.multipart.MultipartFile,java.lang.String,java.lang.String) throws java.lang.Exception
2019-07-09 10:43:25.989 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getchbm],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getChbm(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.989 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getyxxqck],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getYxXqck(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.989 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/excel/dcgdzcmodel],methods=[GET]}" onto public void com.bgy.ofa.sapformservice.controller.external.SgController.dcGdzcModel(javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-07-09 10:43:25.990 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getzxbz],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getZxbz(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.990 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/exportdcexcel],methods=[GET]}" onto public void com.bgy.ofa.sapformservice.controller.external.SgController.exportDcExcel(java.lang.String,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-07-09 10:43:25.990 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getyszybm],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getYszybm(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.990 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/excel/yxmodel],methods=[GET]}" onto public void com.bgy.ofa.sapformservice.controller.external.SgController.yxModel(javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-07-09 10:43:25.990 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getyszydw],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getYszydw(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.990 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getsght],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getSght(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.990 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getcgzz],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getCgzz(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.991 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getxmmc],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getXmmc(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.991 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/getxqck],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.getXqck(java.lang.String,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:25.991 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/commit],methods=[POST]}" onto public void com.bgy.ofa.sapformservice.controller.external.SgController.commit()
2019-07-09 10:43:25.991 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/searchsginfobyid2],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.searchSgInfoById2(com.bgy.ofa.sapformservice.entity.po.SgHeadInfoPO)
2019-07-09 10:43:25.991 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/searchsgyxinfobyid2],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgController.searchSgYxInfoById2(com.bgy.ofa.sapformservice.entity.po.SgYxHeadInfoPO)
2019-07-09 10:43:25.992 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/filedownload],methods=[GET]}" onto public org.springframework.http.ResponseEntity<byte[]> com.bgy.ofa.sapformservice.controller.external.SgFileUploadController.fileDownload(java.lang.String) throws java.io.IOException
2019-07-09 10:43:25.993 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/fileupload],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgFileUploadController.fileUpload(org.springframework.web.multipart.MultipartFile,java.lang.String,java.lang.String)
2019-07-09 10:43:25.993 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/filedelete],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.external.SgFileUploadController.fileDelete(java.lang.String)
2019-07-09 10:43:25.993 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/receive/approvalstatus],methods=[POST]}" onto public com.bgy.ofa.sapformservice.entity.vo.K2ProcessDataVO com.bgy.ofa.sapformservice.controller.external.SgK2Controller.receiveApprovalStatus(com.bgy.ofa.sapformservice.entity.dto.K2ProcessDataDTO)
2019-07-09 10:43:25.995 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/mdguserother],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.bgy.ofa.sapformservice.controller.external.SgMdgController.mdgUserOther(java.lang.String)
2019-07-09 10:43:25.995 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/mdgperiod],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.bgy.ofa.sapformservice.controller.external.SgMdgController.mdgPeriod(java.lang.String)
2019-07-09 10:43:25.995 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/mdgsupplier],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.bgy.ofa.sapformservice.controller.external.SgMdgController.mdgSupplier(java.lang.String)
2019-07-09 10:43:25.995 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/mdgbanknumber],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.bgy.ofa.sapformservice.controller.external.SgMdgController.mdgBankNumber(java.lang.String)
2019-07-09 10:43:25.996 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/mdgproject],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.bgy.ofa.sapformservice.controller.external.SgMdgController.mdgProject(java.lang.String)
2019-07-09 10:43:25.997 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/operatenc],methods=[POST]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.bgy.ofa.sapformservice.controller.external.SgNcController.operatenc(java.lang.String)
2019-07-09 10:43:25.997 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/k2empower/empowerk2process/{k2Id}],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.K2EmpowerController.empowerK2Process(java.lang.String,java.util.List<java.lang.String>)
2019-07-09 10:43:25.999 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service/testCodeGenerator/{key}],methods=[GET]}" onto public java.lang.String com.bgy.ofa.sapformservice.controller.SapFormAmPermissionOrderController.test(java.lang.String)
2019-07-09 10:43:25.999 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service/orderDetail/{orderId}],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAmPermissionOrderController.getOrderDetailByOrderId(java.lang.String)
2019-07-09 10:43:25.999 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service/reApprovedSapPermission/{orderId}],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAmPermissionOrderController.sapApprovedPermisson(java.lang.String)
2019-07-09 10:43:25.999 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service/fuzzyUserDetailSearch/{searchKey}],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAmPermissionOrderController.fuzzyUserDetailSearch(java.lang.String)
2019-07-09 10:43:25.999 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service/userDetailMsg/{bipId}],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAmPermissionOrderController.getUserDetailMsg(java.lang.String)
2019-07-09 10:43:25.999 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service/processHandler],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAmPermissionOrderController.processHandler(java.lang.String,java.lang.String,java.lang.String)
2019-07-09 10:43:26.000 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service/getYsdw],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAmPermissionOrderController.getYsdw()
2019-07-09 10:43:26.000 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service/modify],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAmPermissionOrderController.postSapFormAmPermissionOrder(com.bgy.ofa.sapformapi.vo.SapFormAmPermissionOrder)
2019-07-09 10:43:26.000 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service/{bipId}],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAmPermissionOrderController.getSapFormAmPermissionOrder(java.lang.String)
2019-07-09 10:43:26.000 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAmPermissionOrderController.putSapFormAmPermissionOrder(com.bgy.ofa.sapformapi.vo.SapFormAmPermissionOrder)
2019-07-09 10:43:26.000 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service/{orderId}],methods=[DELETE]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAmPermissionOrderController.deleteSapFormAmPermissionOrder(java.lang.String)
2019-07-09 10:43:26.000 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform-am-service/search],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAmPermissionOrderController.getSapFormAmPermissionOrderByConditions(com.bgy.ofa.sapformapi.vo.SapFormAmPermissionOrder,com.bgy.ofa.db.page.PageParam)
2019-07-09 10:43:26.001 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/authority/save],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAuthorityController.save(com.bgy.ofa.sapformservice.entity.dto.SapFormAuthorityDTO)
2019-07-09 10:43:26.002 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/authority/findById],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAuthorityController.findById(java.lang.String)
2019-07-09 10:43:26.002 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/authority/getBigArea],methods=[GET]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAuthorityController.getBigArea()
2019-07-09 10:43:26.002 [main] INFO  RequestMappingHandlerMapping - Mapped "{[/sapform/authority/page],methods=[POST]}" onto public com.bgy.ofa.utils.apiresult.AbstractApiResult com.bgy.ofa.sapformservice.controller.SapFormAuthorityController.page(com.bgy.ofa.sapformservice.entity.dto.SapFormAuthorityDTO,com.bgy.ofa.db.page.PageParam)
