2019-07-11 09:12:32.901 [main] INFO  SapformServiceApplication - No active profile set, falling back to default profiles: default
2019-07-11 09:12:57.232 [main] INFO  EndpointHandlerMapping - Mapped "{[/info || /info.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2019-07-11 09:12:57.232 [main] INFO  EndpointHandlerMapping - Mapped "{[/metrics/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.MetricsMvcEndpoint.value(java.lang.String)
2019-07-11 09:12:57.232 [main] INFO  EndpointHandlerMapping - Mapped "{[/metrics || /metrics.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2019-07-11 09:12:57.237 [main] INFO  EndpointHandlerMapping - Mapped "{[/env/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EnvironmentMvcEndpoint.value(java.lang.String)
2019-07-11 09:12:57.237 [main] INFO  EndpointHandlerMapping - Mapped "{[/env || /env.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2019-07-11 09:12:57.237 [main] INFO  EndpointHandlerMapping - Mapped "{[/loggers/{name:.*}],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.LoggersMvcEndpoint.get(java.lang.String)
2019-07-11 09:12:57.237 [main] INFO  EndpointHandlerMapping - Mapped "{[/loggers/{name:.*}],methods=[POST],consumes=[application/vnd.spring-boot.actuator.v1+json || application/json],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.LoggersMvcEndpoint.set(java.lang.String,java.util.Map<java.lang.String, java.lang.String>)
2019-07-11 09:12:57.237 [main] INFO  EndpointHandlerMapping - Mapped "{[/loggers || /loggers.json],methods=[GET],produces=[application/vnd.spring-boot.actuator.v1+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2019-07-11 09:12:57.496 [main] INFO  PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2019-07-11 09:12:58.130 [main] INFO  URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-07-11 09:12:58.136 [main] INFO  URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-07-11 09:12:58.376 [main] INFO  RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@63716833: startup date [Thu Jul 11 09:12:32 GMT+08:00 2019]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@7a48e6e2
2019-07-11 09:12:58.487 [main] INFO  SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-07-11 09:12:58.487 [main] INFO  SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-07-11 09:12:58.517 [main] INFO  ExceptionHandlerExceptionResolver - Detected @ExceptionHandler methods in globalExceptionHandler
2019-07-11 09:12:58.561 [main] INFO  SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-07-11 09:12:59.306 [main] INFO  SpringTemplateLoader - SpringTemplateLoader for FreeMarker: using resource loader [org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@63716833: startup date [Thu Jul 11 09:12:32 GMT+08:00 2019]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@7a48e6e2] and template loader path [classpath:/templates/]
2019-07-11 09:12:59.306 [main] INFO  FreeMarkerConfigurer - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2019-07-11 09:13:00.009 [main] INFO  AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2019-07-11 09:13:00.025 [main] INFO  AnnotationMBeanExporter - Bean with name 'dataSource' has been autodetected for JMX exposure
2019-07-11 09:13:00.037 [main] INFO  AnnotationMBeanExporter - Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2019-07-11 09:13:00.037 [main] INFO  AnnotationMBeanExporter - Bean with name 'refreshEndpoint' has been autodetected for JMX exposure
2019-07-11 09:13:00.041 [main] INFO  AnnotationMBeanExporter - Bean with name 'environmentManager' has been autodetected for JMX exposure
2019-07-11 09:13:00.041 [main] INFO  AnnotationMBeanExporter - Bean with name 'serviceRegistryEndpoint' has been autodetected for JMX exposure
2019-07-11 09:13:00.041 [main] INFO  AnnotationMBeanExporter - Bean with name 'refreshScope' has been autodetected for JMX exposure
2019-07-11 09:13:00.041 [main] INFO  AnnotationMBeanExporter - Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2019-07-11 09:13:00.196 [main] INFO  AnnotationMBeanExporter - Located managed bean 'serviceRegistryEndpoint': registering with JMX server as MBean [org.springframework.cloud.client.serviceregistry.endpoint:name=serviceRegistryEndpoint,type=ServiceRegistryEndpoint]
2019-07-11 09:13:00.208 [main] INFO  AnnotationMBeanExporter - Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2019-07-11 09:13:00.216 [main] INFO  AnnotationMBeanExporter - Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=63716833,type=ConfigurationPropertiesRebinder]
2019-07-11 09:13:00.228 [main] INFO  AnnotationMBeanExporter - Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2019-07-11 09:13:00.228 [main] INFO  AnnotationMBeanExporter - Located managed bean 'refreshEndpoint': registering with JMX server as MBean [org.springframework.cloud.endpoint:name=refreshEndpoint,type=RefreshEndpoint]
2019-07-11 09:13:00.241 [main] INFO  EndpointMBeanExporter - Registering beans for JMX exposure on startup
2019-07-11 09:13:00.267 [main] INFO  DefaultLifecycleProcessor - Starting beans in phase 0
2019-07-11 09:13:00.288 [main] INFO  InstanceInfoFactory - Setting initial instance status as: STARTING
2019-07-11 09:13:00.336 [main] INFO  DiscoveryClient - Initializing Eureka in region us-east-1
2019-07-11 09:13:00.966 [main] INFO  DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2019-07-11 09:13:00.966 [main] INFO  DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2019-07-11 09:13:01.497 [main] INFO  DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2019-07-11 09:13:01.497 [main] INFO  DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2019-07-11 09:13:01.936 [main] INFO  ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-07-11 09:13:02.317 [main] INFO  DiscoveryClient - Disable delta property : false
2019-07-11 09:13:02.317 [main] INFO  DiscoveryClient - Single vip registry refresh property : null
2019-07-11 09:13:02.317 [main] INFO  DiscoveryClient - Force full registry fetch : false
2019-07-11 09:13:02.317 [main] INFO  DiscoveryClient - Application is null : false
2019-07-11 09:13:02.317 [main] INFO  DiscoveryClient - Registered Applications size is zero : true
2019-07-11 09:13:02.317 [main] INFO  DiscoveryClient - Application version is -1: true
2019-07-11 09:13:02.317 [main] INFO  DiscoveryClient - Getting all instance registry info from the eureka server
2019-07-11 09:13:02.626 [main] INFO  DiscoveryClient - The response status is 200
2019-07-11 09:13:02.626 [main] INFO  DiscoveryClient - Starting heartbeat executor: renew interval is: 5
2019-07-11 09:13:02.626 [main] INFO  InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2019-07-11 09:13:02.626 [main] INFO  DiscoveryClient - Discovery Client initialized at timestamp 1562807582626 with initial instances count: 309
2019-07-11 09:13:02.651 [main] INFO  EurekaServiceRegistry - Registering application sapform-service with eureka with status UP
2019-07-11 09:13:02.651 [main] INFO  DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1562807582651, current=UP, previous=STARTING]
2019-07-11 09:13:02.656 [DiscoveryClient-InstanceInfoReplicator-0] INFO  DiscoveryClient - DiscoveryClient_SAPFORM-SERVICE/10.187.52.207:8081: registering service...
2019-07-11 09:13:02.656 [main] INFO  EndpointMBeanExporter - Located managed bean 'auditEventsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=auditEventsEndpoint]
2019-07-11 09:13:02.667 [main] INFO  EndpointMBeanExporter - Located managed bean 'archaiusEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=archaiusEndpoint]
2019-07-11 09:13:02.686 [main] INFO  EndpointMBeanExporter - Located managed bean 'featuresEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=featuresEndpoint]
2019-07-11 09:13:02.686 [main] INFO  EndpointMBeanExporter - Located managed bean 'requestMappingEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=requestMappingEndpoint]
2019-07-11 09:13:02.691 [main] INFO  EndpointMBeanExporter - Located managed bean 'environmentEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=environmentEndpoint]
2019-07-11 09:13:02.691 [main] INFO  EndpointMBeanExporter - Located managed bean 'healthEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=healthEndpoint]
2019-07-11 09:13:02.697 [main] INFO  EndpointMBeanExporter - Located managed bean 'beansEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=beansEndpoint]
2019-07-11 09:13:02.700 [main] INFO  EndpointMBeanExporter - Located managed bean 'infoEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=infoEndpoint]
2019-07-11 09:13:02.700 [main] INFO  EndpointMBeanExporter - Located managed bean 'loggersEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=loggersEndpoint]
2019-07-11 09:13:02.706 [DiscoveryClient-InstanceInfoReplicator-0] INFO  DiscoveryClient - DiscoveryClient_SAPFORM-SERVICE/10.187.52.207:8081 - registration status: 204
2019-07-11 09:13:02.708 [main] INFO  EndpointMBeanExporter - Located managed bean 'metricsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=metricsEndpoint]
2019-07-11 09:13:02.708 [main] INFO  EndpointMBeanExporter - Located managed bean 'traceEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=traceEndpoint]
2019-07-11 09:13:02.715 [main] INFO  EndpointMBeanExporter - Located managed bean 'dumpEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=dumpEndpoint]
2019-07-11 09:13:02.715 [main] INFO  EndpointMBeanExporter - Located managed bean 'autoConfigurationReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=autoConfigurationReportEndpoint]
2019-07-11 09:13:02.715 [main] INFO  EndpointMBeanExporter - Located managed bean 'configurationPropertiesReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=configurationPropertiesReportEndpoint]
2019-07-11 09:13:02.715 [main] INFO  DefaultLifecycleProcessor - Starting beans in phase 2147483647
2019-07-11 09:13:02.715 [main] INFO  DocumentationPluginsBootstrapper - Context refreshed
2019-07-11 09:13:02.736 [main] INFO  DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2019-07-11 09:13:02.797 [main] INFO  ApiListingReferenceScanner - Scanning for api listing references
2019-07-11 09:13:03.467 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: fuzzyUserDetailSearchUsingGET_1
2019-07-11 09:13:03.476 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: getOrderDetailByOrderIdUsingGET_1
2019-07-11 09:13:03.656 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: getUserDetailMsgUsingGET_1
2019-07-11 09:13:03.656 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: getYsdwUsingGET_1
2019-07-11 09:13:03.667 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: processHandlerUsingGET_1
2019-07-11 09:13:03.694 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: sapApprovedPermissonUsingGET_1
2019-07-11 09:13:03.696 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: testUsingGET_1
2019-07-11 09:13:03.866 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: fuzzyUserDetailSearchUsingGET_2
2019-07-11 09:13:04.506 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: restartK2ProcessUsingPOST_1
2019-07-11 09:13:04.588 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: restartK2ProcessUsingPOST_2
2019-07-11 09:13:04.597 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: updFpCorporateUsingPOST_1
2019-07-11 09:13:05.101 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: pageUsingPOST_1
2019-07-11 09:13:05.271 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: restartK2ProcessUsingPOST_3
2019-07-11 09:13:05.278 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: sapRetryUsingPOST_1
2019-07-11 09:13:05.575 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: queryZzReverseAccountListByIdUsingGET_1
2019-07-11 09:13:05.575 [main] INFO  CachingOperationNameGenerator - Generating unique operation named: updSapFcAccountExternalUsingPOST_1
2019-07-11 09:13:06.371 [main] INFO  ScheduledAnnotationBeanPostProcessor - No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2019-07-11 09:13:06.376 [main] INFO  Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2019-07-11 09:13:06.387 [main] INFO  NioSelectorPool - Using a shared selector for servlet write/read
2019-07-11 09:13:06.476 [main] INFO  TomcatEmbeddedServletContainer - Tomcat started on port(s): 8081 (http)
2019-07-11 09:13:06.476 [main] INFO  EurekaAutoServiceRegistration - Updating port to 8081
2019-07-11 09:13:06.476 [main] INFO  SapformServiceApplication - Started SapformServiceApplication in 36.541 seconds (JVM running for 38.355)
2019-07-11 09:15:00.948 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[201]ms
2019-07-11 09:15:01.107 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[94]ms
2019-07-11 09:15:01.207 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[100]ms
2019-07-11 09:15:01.296 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[88]ms
2019-07-11 09:15:01.399 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[103]ms
2019-07-11 09:15:01.490 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[91]ms
2019-07-11 09:15:01.576 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[86]ms
2019-07-11 09:15:01.666 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[90]ms
2019-07-11 09:15:01.756 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[88]ms
2019-07-11 09:15:01.839 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[83]ms
2019-07-11 09:15:01.928 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[82]ms
2019-07-11 09:15:02.017 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[89]ms
2019-07-11 09:15:02.103 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[86]ms
2019-07-11 09:15:02.190 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[87]ms
2019-07-11 09:15:02.289 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[99]ms
2019-07-11 09:15:02.376 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[87]ms
2019-07-11 09:15:02.467 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[91]ms
2019-07-11 09:15:02.557 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[90]ms
2019-07-11 09:15:02.655 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[98]ms
2019-07-11 09:15:02.745 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[90]ms
2019-07-11 09:15:02.833 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[88]ms
2019-07-11 09:15:02.932 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[99]ms
2019-07-11 09:15:03.016 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[84]ms
2019-07-11 09:15:03.105 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[89]ms
2019-07-11 09:15:03.197 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[91]ms
2019-07-11 09:15:03.290 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[92]ms
2019-07-11 09:15:03.379 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[89]ms
2019-07-11 09:15:03.469 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[89]ms
2019-07-11 09:15:03.557 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[88]ms
2019-07-11 09:15:03.647 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[90]ms
2019-07-11 09:15:03.735 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[88]ms
2019-07-11 09:15:03.823 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[88]ms
2019-07-11 09:15:03.921 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[97]ms
2019-07-11 09:15:04.014 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[92]ms
2019-07-11 09:15:04.101 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[87]ms
2019-07-11 09:15:04.195 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[94]ms
2019-07-11 09:15:04.281 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[86]ms
2019-07-11 09:15:04.377 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[96]ms
2019-07-11 09:15:04.465 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[88]ms
2019-07-11 09:15:04.552 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[86]ms
2019-07-11 09:15:04.639 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[87]ms
2019-07-11 09:15:04.745 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[105]ms
2019-07-11 09:15:04.832 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[87]ms
2019-07-11 09:15:04.977 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[96]ms
2019-07-11 09:15:05.066 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[88]ms
2019-07-11 09:15:05.156 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[89]ms
2019-07-11 09:15:05.238 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[82]ms
2019-07-11 09:15:05.326 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[88]ms
2019-07-11 09:15:05.424 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用总线错误报文输出接口cost[72]ms
2019-07-11 09:15:52.309 [http-nio-8081-exec-1] INFO  [/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2019-07-11 09:15:52.309 [http-nio-8081-exec-1] INFO  DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2019-07-11 09:15:52.344 [http-nio-8081-exec-1] INFO  DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 35 ms
2019-07-11 09:15:52.535 [http-nio-8081-exec-2] INFO  MdgHrZuserServiceImpl -  enter MdgHrZuserServiceImpl.getById(lixin204)
2019-07-11 09:16:31.963 [http-nio-8081-exec-10] INFO  MdgHrZuserServiceImpl -  enter MdgHrZuserServiceImpl.getById(lixin204)
2019-07-11 09:17:02.759 [http-nio-8081-exec-8] INFO  MdgHrZuserServiceImpl -  enter MdgHrZuserServiceImpl.getById(lixin204)
2019-07-11 09:17:25.920 [http-nio-8081-exec-3] INFO  SapFormAmPermissionOrderServiceImpl -  enter SapFormAmPermissionOrderServiceImpl.getByOrderId(AMPO201907051128)
2019-07-11 09:17:25.928 [http-nio-8081-exec-3] INFO  SapFormAmCompanyPermissionServiceImpl -  enter SapFormAmCompanyPermissionServiceImpl.getByOrderId(AMPO201907051128)
2019-07-11 09:17:25.938 [http-nio-8081-exec-3] INFO  SapFormAmPositionPermissionServiceImpl -  enter SapFormAmPositionPermissionServiceImpl.getByOrderId(AMPO201907051128)
2019-07-11 09:17:25.955 [http-nio-8081-exec-3] INFO  SapFormAmPositionPermissionServiceImpl -  enter SapFormAmCePermissionServiceImpl.getByOrderId(AMPO201907051128)
2019-07-11 09:17:25.969 [http-nio-8081-exec-3] INFO  MdgHrZuserServiceImpl -  enter MdgHrZuserServiceImpl.getById(lixin204)
2019-07-11 09:17:46.451 [http-nio-8081-exec-6] INFO  MdgHrZuserServiceImpl -  enter MdgHrZuserServiceImpl.getById(lixin204)
2019-07-11 09:18:02.336 [AsyncResolver-bootstrap-executor-0] INFO  ConfigClusterResolver - Resolving eureka endpoints via configuration
2019-07-11 09:19:08.653 [http-nio-8081-exec-2] INFO  SapFormAmPermissionOrderServiceImpl -  enter SapFormAmPermissionOrderServiceImpl.getByOrderId(AMPO201907041055)
2019-07-11 09:19:08.661 [http-nio-8081-exec-2] INFO  SapFormAmCompanyPermissionServiceImpl -  enter SapFormAmCompanyPermissionServiceImpl.getByOrderId(AMPO201907041055)
2019-07-11 09:19:08.669 [http-nio-8081-exec-2] INFO  SapFormAmPositionPermissionServiceImpl -  enter SapFormAmPositionPermissionServiceImpl.getByOrderId(AMPO201907041055)
2019-07-11 09:19:08.686 [http-nio-8081-exec-2] INFO  SapFormAmPositionPermissionServiceImpl -  enter SapFormAmCePermissionServiceImpl.getByOrderId(AMPO201907041055)
2019-07-11 09:19:08.692 [http-nio-8081-exec-2] INFO  MdgHrZuserServiceImpl -  enter MdgHrZuserServiceImpl.getById(liulu92)
2019-07-11 09:19:25.623 [http-nio-8081-exec-10] INFO  MdgHrZuserServiceImpl -  enter MdgHrZuserServiceImpl.getById(lixin204)
2019-07-11 09:20:00.553 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用总线错误报文输出接口cost[46]ms
2019-07-11 09:20:01.101 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[110]ms
2019-07-11 09:20:01.197 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[95]ms
2019-07-11 09:20:01.280 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[83]ms
2019-07-11 09:20:01.375 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[90]ms
2019-07-11 09:20:01.479 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[104]ms
2019-07-11 09:20:01.566 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[87]ms
2019-07-11 09:20:01.656 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[90]ms
2019-07-11 09:20:01.743 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[87]ms
2019-07-11 09:20:01.836 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[90]ms
2019-07-11 09:20:01.927 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[90]ms
2019-07-11 09:20:02.015 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[88]ms
2019-07-11 09:20:02.111 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[95]ms
2019-07-11 09:20:02.201 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[89]ms
2019-07-11 09:20:02.289 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[88]ms
2019-07-11 09:20:02.378 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[89]ms
2019-07-11 09:20:02.465 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[86]ms
2019-07-11 09:20:02.551 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[85]ms
2019-07-11 09:20:02.635 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[84]ms
2019-07-11 09:20:02.723 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[87]ms
2019-07-11 09:20:02.822 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[98]ms
2019-07-11 09:20:02.916 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[93]ms
2019-07-11 09:20:03.008 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[92]ms
2019-07-11 09:20:03.099 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[90]ms
2019-07-11 09:20:03.187 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[88]ms
2019-07-11 09:20:03.277 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[90]ms
2019-07-11 09:20:03.368 [pool-7-thread-1] INFO  SapFormYfMonitoringServiceImpl - 调用sap查询接口cost[90]ms
